File,Line,Index,Context
Gottfried_Keller.html,685,1015,"data.org/wiki/q122370"" title=""link to co"
Gottfried_Keller.html,685,1063,"data repository item [g]"" accesskey=""g"">"
Gottfried_Keller.html,685,1107,"data item</a></li><li id=""t-cite""><a hre"
Gottfried_Keller.html,710,125,data.org/wiki/q122370#sitelinks-wikipedi
Table_Point_Formation.html,68,736,"data-file-width=""2790"" data-file-height="
Table_Point_Formation.html,68,759,"data-file-height=""2776"" /></span><span s"
Table_Point_Formation.html,69,616,"data-file-width=""1000"" data-file-height="
Table_Point_Formation.html,69,639,"data-file-height=""500"" /></span><span st"
Table_Point_Formation.html,70,538,"data-file-width=""1208"" data-file-height="
Table_Point_Formation.html,70,561,"data-file-height=""1036"" /></span><span s"
Table_Point_Formation.html,71,469,"data-file-width=""32"" data-file-height=""2"
Table_Point_Formation.html,71,490,"data-file-height=""28"" /></span><span sty"
Table_Point_Formation.html,72,469,"data-file-width=""32"" data-file-height=""2"
Table_Point_Formation.html,72,490,"data-file-height=""28"" /></span><span sty"
Table_Point_Formation.html,80,72,"database. <a rel=""nofollow"" class=""exter"
Table_Point_Formation.html,80,199,"database""</a><span class=""reference-acce"
Table_Point_Formation.html,80,463,database&amp;rft.btitle=fossilworks%3a+g
Table_Point_Formation.html,80,530,database&amp;rft.genre=unknown&amp;rft_i
Table_Point_Formation.html,83,18,"data plainlinks stub"" role=""presentation"
Table_Point_Formation.html,85,390,"data-file-width=""640"" data-file-height="""
Table_Point_Formation.html,85,412,"data-file-height=""480"" /></a></td>
"
Table_Point_Formation.html,97,18,"data plainlinks stub"" role=""presentation"
Table_Point_Formation.html,110,18,"data plainlinks stub"" role=""presentation"
Table_Point_Formation.html,112,576,"data-file-width=""1000"" data-file-height="
Table_Point_Formation.html,112,599,"data-file-height=""500"" /></a></td>
"
Table_Point_Formation.html,160,40,"data-mw=""interface""><div id=""mw-normal-c"
Table_Point_Formation.html,243,1035,"data.org/wiki/q17511658"" title=""link to "
Table_Point_Formation.html,243,1085,"data repository item [g]"" accesskey=""g"">"
Table_Point_Formation.html,243,1129,"data item</a></li><li id=""t-cite""><a hre"
Table_Point_Formation.html,260,124,data.org/wiki/q17511658#sitelinks-wikipe
Nobuhiko_Ushiba.html,261,40,"data-mw=""interface""><div id=""mw-normal-c"
Nobuhiko_Ushiba.html,344,1011,"data.org/wiki/q6144710"" title=""link to c"
Nobuhiko_Ushiba.html,344,1060,"data repository item [g]"" accesskey=""g"">"
Nobuhiko_Ushiba.html,344,1104,"data item</a></li><li id=""t-cite""><a hre"
Nobuhiko_Ushiba.html,361,125,data.org/wiki/q6144710#sitelinks-wikiped
Master_of_Space_and_Time.html,58,18,"data plainlinks stub"" role=""presentation"
Master_of_Space_and_Time.html,60,355,"data-file-width=""128"" data-file-height="""
Master_of_Space_and_Time.html,60,377,"data-file-height=""128"" /></a></td>
"
Master_of_Space_and_Time.html,109,40,"data-mw=""interface""><div id=""mw-normal-c"
Master_of_Space_and_Time.html,192,1047,"data.org/wiki/q3303295"" title=""link to c"
Master_of_Space_and_Time.html,192,1096,"data repository item [g]"" accesskey=""g"">"
Master_of_Space_and_Time.html,192,1140,"data item</a></li><li id=""t-cite""><a hre"
Master_of_Space_and_Time.html,209,125,data.org/wiki/q3303295#sitelinks-wikiped
Early_medieval_states_in_Kazakhstan.html,43,102,data ambox ambox-content ambox-lead_miss
Early_medieval_states_in_Kazakhstan.html,46,429,"data-file-width=""44"" data-file-height=""4"
Early_medieval_states_in_Kazakhstan.html,46,450,"data-file-height=""44"" /></a></div>
"
Early_medieval_states_in_Kazakhstan.html,210,40,"data-mw=""interface""><div id=""mw-normal-c"
Early_medieval_states_in_Kazakhstan.html,293,1091,"data.org/wiki/q4389939"" title=""link to c"
Early_medieval_states_in_Kazakhstan.html,293,1140,"data repository item [g]"" accesskey=""g"">"
Early_medieval_states_in_Kazakhstan.html,293,1184,"data item</a></li><li id=""t-cite""><a hre"
Early_medieval_states_in_Kazakhstan.html,310,125,data.org/wiki/q4389939#sitelinks-wikiped
Eressa_aperiens.html,49,434,"data-file-width=""16"" data-file-height=""1"
Eressa_aperiens.html,49,455,"data-file-height=""16"" /></a></span></th>"
Eressa_aperiens.html,115,18,"data plainlinks stub"" role=""presentation"
Eressa_aperiens.html,165,40,"data-mw=""interface""><div id=""mw-normal-c"
Eressa_aperiens.html,248,1011,"data.org/wiki/q13528569"" title=""link to "
Eressa_aperiens.html,248,1061,"data repository item [g]"" accesskey=""g"">"
Eressa_aperiens.html,248,1105,"data item</a></li><li id=""t-cite""><a hre"
Eressa_aperiens.html,265,125,data.org/wiki/q13528569#sitelinks-wikipe
Myrtle_(sternwheeler).html,46,523,"data-file-width=""609"" data-file-height="""
Myrtle_(sternwheeler).html,46,545,"data-file-height=""658"" /></a>
"
Myrtle_(sternwheeler).html,166,433,"data-file-width=""407"" data-file-height="""
Myrtle_(sternwheeler).html,166,455,"data-file-height=""404"" /></a>
"
Myrtle_(sternwheeler).html,362,40,"data-mw=""interface""><div id=""mw-normal-c"
Myrtle_(sternwheeler).html,445,1035,"data.org/wiki/q17512565"" title=""link to "
Myrtle_(sternwheeler).html,445,1085,"data repository item [g]"" accesskey=""g"">"
Myrtle_(sternwheeler).html,445,1129,"data item</a></li><li id=""t-cite""><a hre"
Myrtle_(sternwheeler).html,462,124,data.org/wiki/q17512565#sitelinks-wikipe
Abanycha_bicolor.html,111,18,"data plainlinks stub"" role=""presentation"
Abanycha_bicolor.html,113,481,"data-file-width=""401"" data-file-height="""
Abanycha_bicolor.html,113,503,"data-file-height=""475"" /></a></td>
"
Abanycha_bicolor.html,162,40,"data-mw=""interface""><div id=""mw-normal-c"
Abanycha_bicolor.html,245,1015,"data.org/wiki/q14847236"" title=""link to "
Abanycha_bicolor.html,245,1065,"data repository item [g]"" accesskey=""g"">"
Abanycha_bicolor.html,245,1109,"data item</a></li><li id=""t-cite""><a hre"
Abanycha_bicolor.html,262,125,data.org/wiki/q14847236#sitelinks-wikipe
JeecyVea.html,46,18,"data plainlinks stub"" role=""presentation"
JeecyVea.html,48,404,"data-file-width=""446"" data-file-height="""
JeecyVea.html,48,426,"data-file-height=""204"" /></a></td>
"
JeecyVea.html,90,40,"data-mw=""interface""><div id=""mw-normal-c"
JeecyVea.html,173,987,"data.org/wiki/q1686198"" title=""link to c"
JeecyVea.html,173,1036,"data repository item [g]"" accesskey=""g"">"
JeecyVea.html,173,1080,"data item</a></li><li id=""t-cite""><a hre"
JeecyVea.html,190,125,data.org/wiki/q1686198#sitelinks-wikiped
Aubrey_Fair.html,43,102,"data ambox ambox-style ambox-orphan"" rol"
Aubrey_Fair.html,46,429,"data-file-width=""44"" data-file-height=""4"
Aubrey_Fair.html,46,450,"data-file-height=""44"" /></a></div>
"
Aubrey_Fair.html,99,345,"data. <a href=""/wiki/international_stand"
Aubrey_Fair.html,99,907,data&amp;rft_val_fmt=info%3aofi%2ffmt%3a
Aubrey_Fair.html,108,18,"data plainlinks stub"" role=""presentation"
Aubrey_Fair.html,110,483,"data-file-width=""800"" data-file-height="""
Aubrey_Fair.html,110,505,"data-file-height=""480"" /></a><span style"
Aubrey_Fair.html,110,981,"data-file-width=""512"" data-file-height="""
Aubrey_Fair.html,110,1003,"data-file-height=""512"" /></a></span></sp"
Aubrey_Fair.html,159,40,"data-mw=""interface""><div id=""mw-normal-c"
Aubrey_Fair.html,242,995,"data.org/wiki/q4819107"" title=""link to c"
Aubrey_Fair.html,242,1044,"data repository item [g]"" accesskey=""g"">"
Aubrey_Fair.html,242,1088,"data item</a></li><li id=""t-cite""><a hre"
Aubrey_Fair.html,259,124,data.org/wiki/q4819107#sitelinks-wikiped
Ingrid_GuimarC3A3es.html,6,472,"data"",""all stub articles"",""1972 births"","
Ingrid_GuimarC3A3es.html,49,476,"data-file-width=""399"" data-file-height="""
Ingrid_GuimarC3A3es.html,49,498,"data-file-height=""500"" /></a></td>
"
Ingrid_GuimarC3A3es.html,167,421,"data-file-width=""1024"" data-file-height="
Ingrid_GuimarC3A3es.html,167,444,"data-file-height=""1376"" /></a></td>
"
Ingrid_GuimarC3A3es.html,173,164,"database</a></li>
"
Ingrid_GuimarC3A3es.html,176,18,"data plainlinks stub"" role=""presentation"
Ingrid_GuimarC3A3es.html,178,408,"data-file-width=""720"" data-file-height="""
Ingrid_GuimarC3A3es.html,178,430,"data-file-height=""504"" /></a></td>
"
Ingrid_GuimarC3A3es.html,190,18,"data plainlinks stub"" role=""presentation"
Ingrid_GuimarC3A3es.html,192,416,"data-file-width=""128"" data-file-height="""
Ingrid_GuimarC3A3es.html,192,438,"data-file-height=""128"" /></a></td>
"
Ingrid_GuimarC3A3es.html,231,37,"data_image
"
Ingrid_GuimarC3A3es.html,241,40,"data-mw=""interface""><div id=""mw-normal-c"
Ingrid_GuimarC3A3es.html,241,1449,"data"" title=""category:commons category w"
Ingrid_GuimarC3A3es.html,241,1519,"data"">commons category with page title s"
Ingrid_GuimarC3A3es.html,241,1573,"data</a></li><li><a href=""/wiki/category"
Ingrid_GuimarC3A3es.html,324,1035,"data.org/wiki/q3176161"" title=""link to c"
Ingrid_GuimarC3A3es.html,324,1084,"data repository item [g]"" accesskey=""g"">"
Ingrid_GuimarC3A3es.html,324,1128,"data item</a></li><li id=""t-cite""><a hre"
Ingrid_GuimarC3A3es.html,349,125,data.org/wiki/q3176161#sitelinks-wikiped
Ingrid_GuimarC3A3es.html,376,805,"data_image"",""  6.43%   12.685      1 tem"
Urban_chicken.html,199,40,"data-mw=""interface""><div id=""mw-normal-c"
Urban_chicken.html,282,1003,"data.org/wiki/q7900103"" title=""link to c"
Urban_chicken.html,282,1052,"data repository item [g]"" accesskey=""g"">"
Urban_chicken.html,282,1096,"data item</a></li><li id=""t-cite""><a hre"
Urban_chicken.html,299,124,data.org/wiki/q7900103#sitelinks-wikiped
Elgin_National_Watch_Company.html,47,627,"data-file-width=""338"" data-file-height="""
Elgin_National_Watch_Company.html,47,649,"data-file-height=""406"" /></a>
"
Elgin_National_Watch_Company.html,108,710,"data-file-width=""945"" data-file-height="""
Elgin_National_Watch_Company.html,108,732,"data-file-height=""1500"" /></a>
"
Elgin_National_Watch_Company.html,126,505,"data-file-width=""2592"" data-file-height="
Elgin_National_Watch_Company.html,126,528,"data-file-height=""1628"" /></a></div>
"
Elgin_National_Watch_Company.html,136,510,"data-file-width=""2440"" data-file-height="
Elgin_National_Watch_Company.html,136,533,"data-file-height=""1876"" /></a></div>
"
Elgin_National_Watch_Company.html,146,496,"data-file-width=""1021"" data-file-height="
Elgin_National_Watch_Company.html,146,519,"data-file-height=""800"" /></a></div>
"
Elgin_National_Watch_Company.html,230,40,"data-mw=""interface""><div id=""mw-normal-c"
Elgin_National_Watch_Company.html,313,1063,"data.org/wiki/q1057121"" title=""link to c"
Elgin_National_Watch_Company.html,313,1112,"data repository item [g]"" accesskey=""g"">"
Elgin_National_Watch_Company.html,313,1156,"data item</a></li><li id=""t-cite""><a hre"
Elgin_National_Watch_Company.html,330,125,data.org/wiki/q1057121#sitelinks-wikiped
AlMidan.html,6,599,"data"",""articles containing arabic-langua"
AlMidan.html,44,102,data ambox ambox-content ambox-refimprov
AlMidan.html,47,441,"data-file-width=""512"" data-file-height="""
AlMidan.html,47,463,"data-file-height=""399"" /></a></div>
"
AlMidan.html,55,584,"data-file-width=""500"" data-file-height="""
AlMidan.html,55,606,"data-file-height=""383"" /></a>
"
AlMidan.html,62,404,"data-file-width=""448"" data-file-height="""
AlMidan.html,62,426,"data-file-height=""336"" /></a>
"
AlMidan.html,68,401,"data for this location""><span class=""lat"
AlMidan.html,68,646,"data for this location"">33.483°n 36.283°"
AlMidan.html,88,525,"data-file-width=""892"" data-file-height="""
AlMidan.html,88,547,"data-file-height=""600"" /></a>
"
AlMidan.html,97,453,"data-file-width=""640"" data-file-height="""
AlMidan.html,97,475,"data-file-height=""464"" /></a>
"
AlMidan.html,513,40,"data-mw=""interface""><div id=""mw-normal-c"
AlMidan.html,513,1256,"data"" title=""category:coordinates on wik"
AlMidan.html,513,1297,"data"">coordinates on wikidata</a></li><l"
AlMidan.html,513,1322,"data</a></li><li><a href=""/wiki/category"
AlMidan.html,596,983,"data.org/wiki/q4702896"" title=""link to c"
AlMidan.html,596,1032,"data repository item [g]"" accesskey=""g"">"
AlMidan.html,596,1076,"data item</a></li><li id=""t-cite""><a hre"
AlMidan.html,621,125,data.org/wiki/q4702896#sitelinks-wikiped
Antae_temple.html,45,324,"data-file-width=""218"" data-file-height="""
Antae_temple.html,45,346,"data-file-height=""419"" /></a>
"
Antae_temple.html,93,40,"data-mw=""interface""><div id=""mw-normal-c"
Antae_temple.html,176,999,"data.org/wiki/q357436"" title=""link to co"
Antae_temple.html,176,1047,"data repository item [g]"" accesskey=""g"">"
Antae_temple.html,176,1091,"data item</a></li><li id=""t-cite""><a hre"
Antae_temple.html,193,125,data.org/wiki/q357436#sitelinks-wikipedi
Metis_Institute_of_Polytechnic.html,6,566,"data"",""haryana articles missing geocoord"
Metis_Institute_of_Polytechnic.html,6,612,"data"",""all articles needing coordinates"""
Metis_Institute_of_Polytechnic.html,44,102,"data ambox ambox-style ambox-orphan"" rol"
Metis_Institute_of_Polytechnic.html,47,429,"data-file-width=""44"" data-file-height=""4"
Metis_Institute_of_Polytechnic.html,47,450,"data-file-height=""44"" /></a></div>
"
Metis_Institute_of_Polytechnic.html,58,218,"data-file-width=""134"" data-file-height="""
Metis_Institute_of_Polytechnic.html,58,240,"data-file-height=""117"" /></a></td>
"
Metis_Institute_of_Polytechnic.html,88,458,"data-file-width=""1350"" data-file-height="
Metis_Institute_of_Polytechnic.html,88,481,"data-file-height=""900"" /></a></span><a h"
Metis_Institute_of_Polytechnic.html,148,421,"data-file-width=""1024"" data-file-height="
Metis_Institute_of_Polytechnic.html,148,444,"data-file-height=""1376"" /></a></td>
"
Metis_Institute_of_Polytechnic.html,156,398,"data-file-width=""440"" data-file-height="""
Metis_Institute_of_Polytechnic.html,156,420,"data-file-height=""440"" /></div>
"
Metis_Institute_of_Polytechnic.html,163,426,"data-file-width=""440"" data-file-height="""
Metis_Institute_of_Polytechnic.html,163,448,"data-file-height=""440"" /></td>
"
Metis_Institute_of_Polytechnic.html,167,338,"data-file-width=""17"" data-file-height=""1"
Metis_Institute_of_Polytechnic.html,167,359,"data-file-height=""17"" /></td>
"
Metis_Institute_of_Polytechnic.html,175,333,"data-file-width=""17"" data-file-height=""1"
Metis_Institute_of_Polytechnic.html,175,354,"data-file-height=""17"" /></div>
"
Metis_Institute_of_Polytechnic.html,179,404,"data-file-width=""17"" data-file-height=""1"
Metis_Institute_of_Polytechnic.html,179,425,"data-file-height=""17"" /></div>
"
Metis_Institute_of_Polytechnic.html,186,338,"data-file-width=""17"" data-file-height=""1"
Metis_Institute_of_Polytechnic.html,186,359,"data-file-height=""17"" /></td>
"
Metis_Institute_of_Polytechnic.html,195,37,"data coord-missing""></span></p>
"
Metis_Institute_of_Polytechnic.html,233,40,"data-mw=""interface""><div id=""mw-normal-c"
Metis_Institute_of_Polytechnic.html,233,1489,"data"" title=""category:commons category w"
Metis_Institute_of_Polytechnic.html,233,1550,"data"">commons category without a link on"
Metis_Institute_of_Polytechnic.html,233,1595,"data</a></li><li><a href=""/wiki/category"
Metis_Institute_of_Polytechnic.html,233,1675,"data"" title=""category:haryana articles m"
Metis_Institute_of_Polytechnic.html,233,1736,"data"">haryana articles missing geocoordi"
Metis_Institute_of_Polytechnic.html,233,1781,"data</a></li><li><a href=""/wiki/category"
Metis_Institute_of_Polytechnic.html,316,1071,"data.org/wiki/q6824119"" title=""link to c"
Metis_Institute_of_Polytechnic.html,316,1120,"data repository item [g]"" accesskey=""g"">"
Metis_Institute_of_Polytechnic.html,316,1164,"data item</a></li><li id=""t-cite""><a hre"
Metis_Institute_of_Polytechnic.html,333,124,data.org/wiki/q6824119#sitelinks-wikiped
Sverre_Solberg.html,65,18,"data plainlinks stub"" role=""presentation"
Sverre_Solberg.html,67,493,"data-file-width=""60"" data-file-height=""6"
Sverre_Solberg.html,67,514,"data-file-height=""60"" /></a></td>
"
Sverre_Solberg.html,112,40,"data-mw=""interface""><div id=""mw-normal-c"
Sverre_Solberg.html,195,1007,"data.org/wiki/q12004409"" title=""link to "
Sverre_Solberg.html,195,1057,"data repository item [g]"" accesskey=""g"">"
Sverre_Solberg.html,195,1101,"data item</a></li><li id=""t-cite""><a hre"
Sverre_Solberg.html,212,125,data.org/wiki/q12004409#sitelinks-wikipe
John_Reid_(British_Army_officer).html,47,454,"data-file-width=""400"" data-file-height="""
John_Reid_(British_Army_officer).html,47,476,"data-file-height=""509"" /></a>
"
John_Reid_(British_Army_officer).html,84,1106,"data-file-width=""410"" data-file-height="""
John_Reid_(British_Army_officer).html,84,1128,"data-file-height=""430"" />&#160;<cite cla"
John_Reid_(British_Army_officer).html,91,420,"data-file-width=""410"" data-file-height="""
John_Reid_(British_Army_officer).html,91,442,"data-file-height=""430"" /></a>&#160;this "
John_Reid_(British_Army_officer).html,103,323,"data.bnf.fr/ark:/12148/cb165510511"">(dat"
John_Reid_(British_Army_officer).html,103,360,"data)</a></span></span></li>
"
John_Reid_(British_Army_officer).html,147,40,"data-mw=""interface""><div id=""mw-normal-c"
John_Reid_(British_Army_officer).html,230,1079,"data.org/wiki/q1973898"" title=""link to c"
John_Reid_(British_Army_officer).html,230,1128,"data repository item [g]"" accesskey=""g"">"
